Address;RegName;Clk;Rst;Port ; Public ; Signal;BitPos;Default;SW(R/W);Comment;HW(W);MCU(W);MISC;Description
0x0510;GPIO_FUNC248_IN_SEL_CFG;CLK;RESET;;;;[31:8];;;;;;;
;;;;;;GPIO_SIG248_IN_SEL;[7];x;R/W;;;;;
;;;;;;GPIO_FUNC248_IN_INV_SEL;[6];x;R/W;;;;;
;;;;;;GPIO_FUNC248_IN_SEL;[5:0];x;R/W;;;;;
0x0514;GPIO_FUNC249_IN_SEL_CFG;CLK;RESET;;;;[31:8];;;;;;;
;;;;;;GPIO_SIG249_IN_SEL;[7];x;R/W;;;;;
;;;;;;GPIO_FUNC249_IN_INV_SEL;[6];x;R/W;;;;;
;;;;;;GPIO_FUNC249_IN_SEL;[5:0];x;R/W;;;;;
0x0518;GPIO_FUNC250_IN_SEL_CFG;CLK;RESET;;;;[31:8];;;;;;;
;;;;;;GPIO_SIG250_IN_SEL;[7];x;R/W;;;;;
;;;;;;GPIO_FUNC250_IN_INV_SEL;[6];x;R/W;;;;;
;;;;;;GPIO_FUNC250_IN_SEL;[5:0];x;R/W;;;;;
0x051c;GPIO_FUNC251_IN_SEL_CFG;CLK;RESET;;;;[31:8];;;;;;;
;;;;;;GPIO_SIG251_IN_SEL;[7];x;R/W;;;;;
;;;;;;GPIO_FUNC251_IN_INV_SEL;[6];x;R/W;;;;;
;;;;;;GPIO_FUNC251_IN_SEL;[5:0];x;R/W;;;;;
0x0520;GPIO_FUNC252_IN_SEL_CFG;CLK;RESET;;;;[31:8];;;;;;;
;;;;;;GPIO_SIG252_IN_SEL;[7];x;R/W;;;;;
;;;;;;GPIO_FUNC252_IN_INV_SEL;[6];x;R/W;;;;;
;;;;;;GPIO_FUNC252_IN_SEL;[5:0];x;R/W;;;;;
0x0524;GPIO_FUNC253_IN_SEL_CFG;CLK;RESET;;;;[31:8];;;;;;;
;;;;;;GPIO_SIG253_IN_SEL;[7];x;R/W;;;;;
;;;;;;GPIO_FUNC253_IN_INV_SEL;[6];x;R/W;;;;;
;;;;;;GPIO_FUNC253_IN_SEL;[5:0];x;R/W;;;;;
0x0528;GPIO_FUNC254_IN_SEL_CFG;CLK;RESET;;;;[31:8];;;;;;;
;;;;;;GPIO_SIG254_IN_SEL;[7];x;R/W;;;;;
;;;;;;GPIO_FUNC254_IN_INV_SEL;[6];x;R/W;;;;;
;;;;;;GPIO_FUNC254_IN_SEL;[5:0];x;R/W;;;;;
0x052c;GPIO_FUNC255_IN_SEL_CFG;CLK;RESET;;;;[31:8];;;;;;;
;;;;;;GPIO_SIG255_IN_SEL;[7];x;R/W;;;;;
;;;;;;GPIO_FUNC255_IN_INV_SEL;[6];x;R/W;;;;;
;;;;;;GPIO_FUNC255_IN_SEL;[5:0];x;R/W;;;;;
0x0530;GPIO_FUNC0_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC0_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC0_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC0_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC0_OUT_SEL;[8:0];x;R/W;;;;;
0x0534;GPIO_FUNC1_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC1_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC1_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC1_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC1_OUT_SEL;[8:0];x;R/W;;;;;
0x0538;GPIO_FUNC2_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC2_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC2_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC2_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC2_OUT_SEL;[8:0];x;R/W;;;;;
0x053c;GPIO_FUNC3_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC3_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC3_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC3_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC3_OUT_SEL;[8:0];x;R/W;;;;;
0x0540;GPIO_FUNC4_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC4_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC4_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC4_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC4_OUT_SEL;[8:0];x;R/W;;;;;
0x0544;GPIO_FUNC5_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC5_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC5_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC5_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC5_OUT_SEL;[8:0];x;R/W;;;;;
0x0548;GPIO_FUNC6_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC6_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC6_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC6_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC6_OUT_SEL;[8:0];x;R/W;;;;;
0x054c;GPIO_FUNC7_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC7_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC7_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC7_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC7_OUT_SEL;[8:0];x;R/W;;;;;
0x0550;GPIO_FUNC8_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC8_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC8_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC8_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC8_OUT_SEL;[8:0];x;R/W;;;;;
0x0554;GPIO_FUNC9_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC9_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC9_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC9_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC9_OUT_SEL;[8:0];x;R/W;;;;;
0x0558;GPIO_FUNC10_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC10_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC10_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC10_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC10_OUT_SEL;[8:0];x;R/W;;;;;
0x055c;GPIO_FUNC11_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC11_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC11_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC11_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC11_OUT_SEL;[8:0];x;R/W;;;;;
0x0560;GPIO_FUNC12_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC12_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC12_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC12_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC12_OUT_SEL;[8:0];x;R/W;;;;;
0x0564;GPIO_FUNC13_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC13_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC13_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC13_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC13_OUT_SEL;[8:0];x;R/W;;;;;
0x0568;GPIO_FUNC14_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC14_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC14_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC14_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC14_OUT_SEL;[8:0];x;R/W;;;;;
0x056c;GPIO_FUNC15_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC15_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC15_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC15_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC15_OUT_SEL;[8:0];x;R/W;;;;;
0x0570;GPIO_FUNC16_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC16_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC16_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC16_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC16_OUT_SEL;[8:0];x;R/W;;;;;
0x0574;GPIO_FUNC17_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC17_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC17_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC17_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC17_OUT_SEL;[8:0];x;R/W;;;;;
0x0578;GPIO_FUNC18_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC18_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC18_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC18_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC18_OUT_SEL;[8:0];x;R/W;;;;;
0x057c;GPIO_FUNC19_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC19_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC19_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC19_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC19_OUT_SEL;[8:0];x;R/W;;;;;
0x0580;GPIO_FUNC20_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC20_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC20_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC20_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC20_OUT_SEL;[8:0];x;R/W;;;;;
0x0584;GPIO_FUNC21_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC21_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC21_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC21_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC21_OUT_SEL;[8:0];x;R/W;;;;;
0x0588;GPIO_FUNC22_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC22_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC22_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC22_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC22_OUT_SEL;[8:0];x;R/W;;;;;
0x058c;GPIO_FUNC23_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC23_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC23_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC23_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC23_OUT_SEL;[8:0];x;R/W;;;;;
0x0590;GPIO_FUNC24_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC24_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC24_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC24_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC24_OUT_SEL;[8:0];x;R/W;;;;;
0x0594;GPIO_FUNC25_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC25_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC25_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC25_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC25_OUT_SEL;[8:0];x;R/W;;;;;
0x0598;GPIO_FUNC26_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC26_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC26_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC26_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC26_OUT_SEL;[8:0];x;R/W;;;;;
0x059c;GPIO_FUNC27_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC27_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC27_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC27_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC27_OUT_SEL;[8:0];x;R/W;;;;;
0x05a0;GPIO_FUNC28_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC28_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC28_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC28_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC28_OUT_SEL;[8:0];x;R/W;;;;;
0x05a4;GPIO_FUNC29_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC29_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC29_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC29_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC29_OUT_SEL;[8:0];x;R/W;;;;;
0x05a8;GPIO_FUNC30_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC30_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC30_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC30_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC30_OUT_SEL;[8:0];x;R/W;;;;;
0x05ac;GPIO_FUNC31_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC31_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC31_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC31_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC31_OUT_SEL;[8:0];x;R/W;;;;;
0x05b0;GPIO_FUNC32_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC32_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC32_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC32_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC32_OUT_SEL;[8:0];x;R/W;;;;;
0x05b4;GPIO_FUNC33_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC33_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC33_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC33_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC33_OUT_SEL;[8:0];x;R/W;;;;;
0x05b8;GPIO_FUNC34_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC34_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC34_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC34_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC34_OUT_SEL;[8:0];x;R/W;;;;;
0x05bc;GPIO_FUNC35_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC35_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC35_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC35_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC35_OUT_SEL;[8:0];x;R/W;;;;;
0x05c0;GPIO_FUNC36_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC36_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC36_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC36_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC36_OUT_SEL;[8:0];x;R/W;;;;;
0x05c4;GPIO_FUNC37_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC37_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC37_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC37_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC37_OUT_SEL;[8:0];x;R/W;;;;;
0x05c8;GPIO_FUNC38_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC38_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC38_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC38_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC38_OUT_SEL;[8:0];x;R/W;;;;;
0x05cc;GPIO_FUNC39_OUT_SEL_CFG;CLK;RESET;;;;[31:12];;;;;;;
;;;;;;GPIO_FUNC39_OEN_INV_SEL;[11];x;R/W;;;;;
;;;;;;GPIO_FUNC39_OEN_SEL;[10];x;R/W;;;;;
;;;;;;GPIO_FUNC39_OUT_INV_SEL;[9];x;R/W;;;;;
;;;;;;GPIO_FUNC39_OUT_SEL;[8:0];x;R/W;;;;;
