#sample iq, sample i, sample q, rx_gain, rx_err, agc_st, adc_data, lna_sat, vga_sat,1
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506400,494,-480,0,0,0,0x7ba20,0,0,0
506406,494,-474,0,0,0,0x7ba26,0,0,0
506408,494,-472,0,0,0,0x7ba28,0,0,0
506411,494,-469,0,0,0,0x7ba2b,0,0,0
506411,494,-469,0,0,0,0x7ba2b,0,0,0
506414,494,-466,0,0,0,0x7ba2e,0,0,0
506416,494,-464,0,0,0,0x7ba30,0,0,0
506419,494,-461,0,0,0,0x7ba33,0,0,0
506422,494,-458,0,0,0,0x7ba36,0,0,0
506424,494,-456,0,0,0,0x7ba38,0,0,0
506426,494,-454,0,0,0,0x7ba3a,0,0,0
506429,494,-451,0,0,0,0x7ba3d,0,0,0
506431,494,-449,0,0,0,0x7ba3f,0,0,0
507458,495,-446,0,0,0,0x7be42,0,0,0
507460,495,-444,0,0,0,0x7be44,0,0,0
507461,495,-443,0,0,0,0x7be45,0,0,0
507465,495,-439,0,0,0,0x7be49,0,0,0
507468,495,-436,0,0,0,0x7be4c,0,0,0
507471,495,-433,0,0,0,0x7be4f,0,0,0
507473,495,-431,0,0,0,0x7be51,0,0,0
507477,495,-427,0,0,0,0x7be55,0,0,0
507480,495,-424,0,0,0,0x7be58,0,0,0
507481,495,-423,0,0,0,0x7be59,0,0,0
507485,495,-419,0,0,0,0x7be5d,0,0,0
507487,495,-417,0,0,0,0x7be5f,0,0,0
507491,495,-413,0,0,0,0x7be63,0,0,0
507491,495,-413,0,0,0,0x7be63,0,0,0
507496,495,-408,0,0,0,0x7be68,0,0,0
508523,496,-405,0,0,0,0x7c26b,0,0,0
508527,496,-401,0,0,0,0x7c26f,0,0,0
508532,496,-396,0,0,0,0x7c274,0,0,0
508533,496,-395,0,0,0,0x7c275,0,0,0
508535,496,-393,0,0,0,0x7c277,0,0,0
508537,496,-391,0,0,0,0x7c279,0,0,0
505466,493,-390,0,0,0,0x7b67a,0,0,0
505468,493,-388,0,0,0,0x7b67c,0,0,0
505473,493,-383,0,0,0,0x7b681,0,0,0
505475,493,-381,0,0,0,0x7b683,0,0,0
505478,493,-378,0,0,0,0x7b686,0,0,0
505481,493,-375,0,0,0,0x7b689,0,0,0
505485,493,-371,0,0,0,0x7b68d,0,0,0
505486,493,-370,0,0,0,0x7b68e,0,0,0
506515,494,-365,0,0,0,0x7ba93,0,0,0
1555091,494,-365,1,0,0,0x17ba93,0,1,0
3648033,490,-479,3,0,0,0x37aa21,1,1,0
3648028,490,-484,3,0,0,0x37aa1c,1,1,0
3648028,490,-484,3,0,0,0x37aa1c,1,1,0
3648028,490,-484,3,0,0,0x37aa1c,1,1,0
3648028,490,-484,3,0,0,0x37aa1c,1,1,0
3648028,490,-484,3,0,0,0x37aa1c,1,1,0
3648028,490,-484,3,0,0,0x37aa1c,1,1,0
4095516,-97,-484,3,0,0,0x3e7e1c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
3670556,-512,-484,3,0,0,0x38021c,1,1,0
524828,-512,-484,0,0,0,0x8021c,0,0,0
524828,-512,-484,0,0,0,0x8021c,0,0,0
524828,-512,-484,0,0,0,0x8021c,0,0,0
524828,-512,-484,0,0,0,0x8021c,0,0,0
524828,-512,-484,0,0,0,0x8021c,0,0,0
524828,-512,-484,0,0,0,0x8021c,0,0,0
524828,-512,-484,0,0,0,0x8021c,0,0,0
524828,-512,-484,0,0,0,0x8021c,0,0,0
524828,-512,-484,0,0,0,0x8021c,0,0,0
579100,-459,-484,0,0,0,0x8d61c,0,0,0
238108,232,-484,0,0,0,0x3a21c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
506396,494,-484,0,0,0,0x7ba1c,0,0,0
